location	Los Angeles County	#9FBE59
location	Orange County CA	#A0BE58
location	Riverside County	#A1BE58
location	San Diego County	#A2BE57
location	San Bernardino County	#A2BE57
location	Clark County NV	#A3BE56
location	Douglas County NV	#A4BE56
location	Ada County	#A5BE55
location	Madison County ID	#A6BE55
location	Mohave County	#A7BE54
location	Yavapai County	#A8BE54
location	Maricopa County	#A8BD53
location	Coconino County	#A9BD53
location	Pima County	#AABD52
location	Pinal County	#ABBD52
location	Gila County	#ACBD51
location	Navajo County	#ADBD51
location	Graham County	#AEBD50
location	Apache County	#AFBD50
location	Ravalli County	#AFBD4F
location	Denver County	#B0BD4E
location	Minnehaha County	#B1BD4E
location	Lancaster County NE	#B2BD4D
location	Taylor County TX	#B3BD4D
location	Bexar County	#B4BD4C
location	Williamson County TX	#B4BD4C
location	Tarrant County	#B5BD4C
location	Brazos County	#B6BD4B
location	Wharton County	#B7BD4B
location	Brazoria County	#B8BC4B
location	Houston	#B8BC4A
location	Harris County	#B9BC4A
location	Galveston County	#BABC4A
location	Houston County MN	#BBBC49
location	Stearns County	#BCBB49
location	Fayette County IA	#BCBB49
location	Dubuque County	#BDBB48
location	Jackson County IA	#BEBB48
location	Caddo Parish	#BFBB48
location	Claiborne Parish	#C0BB47
location	Lincoln Parish	#C0BA47
location	Rapides Parish	#C1BA47
location	Avoyelles Parish	#C2BA46
location	Morehouse Parish	#C3BA46
location	Iberville Parish	#C4BA46
location	East Baton Rouge Parish	#C4B945
location	Assumption Parish	#C5B945
location	East Feliciana Parish	#C6B945
location	Ascension Parish	#C7B944
location	Livingston Parish	#C8B944
location	Jefferson Parish	#C8B843
location	New Orleans	#C9B843
location	St Tammany Parish	#CAB843
location	St Bernard Parish	#CBB842
location	Saint Louis County	#CBB742
location	St. Louis MO	#CCB742
location	Trempealeau County	#CDB642
location	Eau Claire County	#CDB642
location	Chippewa County WI	#CEB641
location	Bayfield County	#CEB541
location	La Crosse County	#CFB541
location	Vernon County	#D0B441
location	Jackson County WI	#D0B441
location	Grant County WI	#D1B340
location	Monroe County WI	#D1B340
location	Richland County WI	#D2B240
location	Iowa County WI	#D3B240
location	Juneau County	#D3B23F
location	Sauk County	#D4B13F
location	Marathon County	#D4B13F
location	Adams County WI	#D5B03F
location	Lincoln County WI	#D6B03F
location	Green County	#D6AF3E
location	Verona WI	#D7AF3E
location	Portage County	#D8AE3E
location	Oregon WI	#D8AE3E
location	Columbia County WI	#D9AE3E
location	Waushara County	#D9AD3D
location	Rock County	#DAAD3D
location	Jefferson County WI	#DBAC3D
location	Dodge County	#DBAC3D
location	Winnebago County WI	#DCAB3C
location	Walworth County	#DCAB3C
location	Fond Du Lac County	#DDAA3C
location	Outagamie County	#DDA93C
location	Waukesha County	#DDA83C
location	Washington County WI	#DEA83C
location	Brown County WI	#DEA73B
location	Milwaukee County	#DEA63B
location	Sheboygan County	#DFA53B
location	Ozaukee County	#DFA43B
location	Manitowoc County	#DFA43B
location	Racine County	#E0A33A
location	Door County	#E0A23A
location	Rock Island County	#E0A13A
location	Dupage County	#E1A13A
location	Dekalb County IL	#E1A03A
location	Ogle County IL	#E19F3A
location	Winnebago County IL	#E29E39
location	McHenry County	#E29D39
location	Lake County IL	#E29D39
location	Jo Daviess County	#E39C39
location	Baldwin County	#E39B39
location	Mobile County	#E39A39
location	Geneva County	#E49A38
location	Houston County AL	#E49938
location	Covington County	#E49838
location	Dale County	#E59738
location	Conecuh County	#E59638
location	Monroe County AL	#E59637
location	Crenshaw County	#E69537
location	Pike County AL	#E69437
location	Barbour County	#E69337
location	Wilcox County	#E69237
location	Montgomery County AL	#E69036
location	Dallas County AL	#E68F36
location	Autauga County	#E68E36
location	Lee County AL	#E68D36
location	Perry County AL	#E68C36
location	Chilton County	#E68B35
location	Tallapoosa County	#E68A35
location	Coosa County	#E68835
location	Bibb County	#E68735
location	Shelby County AL	#E68634
location	Randolph County AL	#E68534
location	Tuscaloosa County	#E68434
location	Pickens County AL	#E68334
location	Talladega County	#E68234
location	Jefferson County AL	#E68033
location	Cleburne County	#E67F33
location	St. Clair County AL	#E67E33
location	Fayette County AL	#E67D33
location	Calhoun County AL	#E67C33
location	Etowah County	#E67B32
location	Marion County AL	#E67A32
location	Cullman County	#E67832
location	Marshall County AL	#E67732
location	Morgan County AL	#E67631
location	Dekalb County AL	#E67531
location	Colbert County	#E67431
location	Jackson County AL	#E67231
location	Madison County AL	#E67130
location	Limestone County AL	#E67030
location	Lauderdale County	#E56E30
location	Shelby County TN	#E56D30
location	Mccracken County	#E56B2F
location	Franklin County OH	#E56A2F
location	Columbus OH	#E4682F
location	Cuyahoga County	#E4672E
location	Alachua County	#E4662E
location	Miami-Dade County	#E4642E
location	Broward County	#E4632E
location	Palm Beach County	#E3612D
location	Pickens County SC	#E3602D
location	Greenville County	#E35F2D
location	Spartanburg County	#E35D2D
location	Hampton County	#E35C2C
location	Fairfield County SC	#E25A2C
